order_id,customer_name,customer_email,order_date,order_status,product_tags,order_value,shipping_cost,country,is_returning_customer,num_items,promo_code,review_score
#101735,Quinn Davis,quinn.davis134@yahoo.com,18/01/2024,Shipped,"['kitchen', 'home']",286.2,2.07,france,Y,7.0,WELCOME,1.0
#100083,Alex Kim,alex.kim830@outlook.com,01/04/2024,Processing,"['sports', 'home', 'fashion']",86.23,27.08,AU,,4.0,,3.0
#100687,Morgan Walsh,morgan.walsh682@gmail.com,02-07-2023,Pending,"['home', 'kitchen', 'toys']",$17.46,22.64,FR,TRUE,0.5072489552955011,WELCOME,1.0
#101891,Taylor Swift,taylor.swift453@yahoo.com,2023-09-12,Canceled,home|fashion|toys|kitchen,€355.0,9.23,canada,0,6.0,N/A,3.0
#100639,Jordan Lee,jordan.lee392@yahoo.com,2024-03-12,CANCELLED,"['fashion', 'books', 'kitchen', 'electronics']",366.69,12.23,France,,2.0,SAVE10 ,4.0
#101755,Sam Jordan,sam.jordan308@outlook.com,29/06/2023,CANCELLED,"['toys', 'fashion', 'books', 'electronics']",$14.57,17.83,France,FALSE,8.0,N/A,1.0
#101218,Sam Jordan,sam.jordan786@gmail.com,13/08/2022,canceled,"['home', 'books']",$380.41,27.04,FR,Y,9.0,WELCOME,5.0
#101158,Quinn Davis,quinn.davis556@outlook.com,2023-10-25,canceled,"['kitchen', 'home']",$591.6,2.6,france,TRUE,9.0,SAVE10,3.0
#101415,Morgan Walsh,morgan.walsh807@yahoo.com,30/03/2022,Shipped,"['electronics', 'home', 'garden']",$458.68,14.0,UK,N,2.0,SAVE10 ,2.0
#101527,Sam Jordan,sam.jordan761@outlook.com,08-14-2023,Shipped,"fashion,toys",$503.39,2.45,Germany,no,10.0,SAVE10 ,1.0
#101696,Jordan Lee,jordan.lee431@gmail.com,11-25-2022,Processing,"garden,sports,kitchen",$53.79,0.66,U.S.,N,10.0,welcome,3.0
#101300,Morgan Walsh,morgan.walsh104@gmail.com,2022-07-19,PENDING,"books,garden",$238.52,NULL,Australia,1,0.07960292726665406,,4.0
#101870,Sam Jordan,sam.jordan140@gmail.com,02-09-2024,Shipped,sports,177.83,,france,1,5.0,SAVE10 ,
#100800,Jordan Lee,JordanLee@,03/05/2023,CANCELLED,"garden,home,books",121.59,11.1,U.S.,Yes,1.0,N/A,4.0
#101603,Alex Kim,alex.kim691@yahoo.com,08/12/2022,returned,['home'],$280.59,3.43,Germany,True,6.0,N/A,4.0
#100160,Morgan Walsh,morgan.walsh638@yahoo.com,08-31-2022,canceled,"['sports', 'toys']",$312.97,14.41,canada,TRUE,5.0,SAVE10 ,3.0
#100956,Morgan Walsh,morgan.walsh551@yahoo.com,08-06-2023,returned,"kitchen,home",,None,Germany,,1.0,,3.0
#101186,Morgan Walsh,morgan.walsh411@yahoo.com,12-31-2023,CANCELLED,"['books', 'toys', 'garden']",$232.43,28.3,GB,Yes,5.0,,6.0
#100821,Sam Jordan,sam.jordan199@gmail.com,2022/11/08,shipped,"['electronics', 'sports']",,5.0,CA,yes,2.0,,1.0
#100660,Casey Morgan,casey.morgan295@yahoo.com,2023/02/23,Processing,"['toys', 'sports', 'kitchen']",$408.91,22.17,UK,,2.0,SAVE10,4.0
#100877,Morgan Walsh,morgan.walsh319@gmail.com,05-11-2023,CANCELLED,electronics|kitchen|home,$339.51,25.45,Australia,Yes,1.0,WELCOME,2.0
#100913,Sam Jordan,,03-04-2022,Returned,"['garden', 'fashion', 'books', 'electronics']",$419.18,7.79,FR,yes,5.0,SAVE10 ,4.0
#100152,Riley Chen,riley.chen763@yahoo.com,06-16-2022,Processing,"['sports', 'fashion', 'garden']",$222.74,n/a,UK,TRUE,6.0,N/A,1.0
#101884,,morgan.walsh395@gmail.com,2023/06/09,Canceled,"['garden', 'electronics', 'toys']",$263.34,N/A,DE,No,3.0,welcome,4.0
#101822,Sam Jordan,,03/08/2022,Delivered,"['books', 'fashion', 'garden', 'home']",,2.21,France,True,1.0,N/A,5.0
#100509,Riley Chen,RileyChen@,08/12/2022,CANCELLED,['garden'],$360.45,21.77,United States,True,6.0,WELCOME,5.0
#101135,Riley Chen,riley.chen256@gmail.com,2023-07-31,pending,electronics|home|toys,479.28,,Australia,Y,8.0,welcome,5.0
#101250,Alex Kim,alex.kim314@yahoo.com,2023-01-11,,['home'],€468.64,FREE,canada,Y,5.0,,6.0
#101706,Morgan Walsh,morgan.walsh307@gmail.com,2022/07/10,pending,"['garden', 'sports', 'toys', 'fashion']",$348.09,29.17,United Kingdom,TRUE,5.0,,4.0
#100103,Casey Morgan,CaseyMorgan@,2022-12-31,Delivered,"['electronics', 'home']",€520.24,28.09,DE,Yes,8.0,SAVE10 ,4.0
#101445,Quinn Davis,quinn.davis700@yahoo.com,09-13-2022,Returned,"['books', 'toys']",€236.55,12.79,GB,1,7.0,,3.0
#101443,Sam Jordan,sam.jordan6@outlook.com,09-01-2023,processing,['sports'],282.52,FREE,Germany,FALSE,6.0,SUMMER20,1.0
#101783,Morgan Walsh,morgan.walsh172@outlook.com,10-03-2023,delivered,['books'],$490.57,12.93,US,1,2.0,SAVE10 ,6.0
#100586,Quinn Davis,quinn.davis668@outlook.com,11/09/2023,Returned,"['garden', 'fashion', 'home', 'electronics']",$439.84,15.27,FR ,FALSE,6.0,SAVE10 ,5.0
#101814,Casey Morgan,casey.morgan433@yahoo.com,2024/02/15,Shipped,['electronics'],222.82,25.27,US,False,1.0,SAVE10,4.0
#101143,Taylor Swift,taylor.swift141@gmail.com,2023-11-24,canceled,toys|garden|home,$156.48,27.15,FR,No,11.0,N/A,3.0
#100053,Taylor Swift,taylor.swift871@outlook.com,05-04-2023,cancelled,"['books', 'fashion', 'kitchen']",$53.75,24.43,United States,Y,5.0,N/A,3.0
#100151,,taylor.swift543@yahoo.com,2023/05/19,returned,"['kitchen', 'toys']",$548.96,n/a,AU,N,11.0,N/A,5.0
#100403,Casey Morgan,casey.morgan767@yahoo.com,2022/12/01,Canceled,['books'],36.75,29.53,us,0,8.0,welcome,
#101994,Alex Kim,alex.kim396@outlook.com,01-03-2023,Returned,"['home', 'toys', 'garden', 'fashion']",276.41,25.06,Australia,1,10.0,SAVE10 ,1.0
#100207,Alex Kim,alex.kim672@gmail.com,2023-06-04,CANCELLED,"['sports', 'kitchen', 'electronics']",€14.88,20.98,FR,FALSE,7.0,SAVE10,2.0
#101944,Sam Jordan,sam.jordan837@yahoo.com,12-08-2023,processing,"['fashion', 'garden']",€64.27,6.8,us,Y,2.0,welcome,4.0
#101682,Riley Chen,riley.chen866@gmail.com,2023/06/04,,['sports'],$406.86,12.23,USA,N,11.0,N/A,5.0
#101122,Morgan Walsh,morgan.walsh486@gmail.com,2023/07/13,Returned,"['books', 'kitchen', 'fashion']",$7.91,27.68,United Kingdom,FALSE,1.0,welcome,0.0
#101956,Riley Chen,riley.chen122@gmail.com,2023/09/27,SHIPPED,fashion,,8.58,FR,1,11.0,N/A,3.0
#100008,Riley Chen,riley.chen469@gmail.com,25/12/2022,canceled,"['toys', 'garden']",24.53,25.26,Australia,FALSE,7.0,SAVE10,2.0
#101014,Taylor Swift,taylor.swift755@outlook.com,29/12/2023,pending,fashion|books|garden|electronics,$201.74,3.34,canada,0,5.0,WELCOME,5.0
#101843,Jordan Lee,jordan.lee911@yahoo.com,22/09/2022,delivered,"['fashion', 'home']",$414.35,15.89,FR,,2.0,N/A,3.0
#101060,Sam Jordan,sam.jordan844@gmail.com,01/11/2022,processing,"['sports', 'kitchen', 'toys', 'electronics']",$400.01,10.36,CA,TRUE,2.0,N/A,6.0
#100452,Quinn Davis,quinn.davis616@outlook.com,04-12-2023,delivered,"books,electronics",,12.69,CA,Y,7.0,,3.0
#101675,Alex Kim,alex.kim825@gmail.com,06/03/2024,Canceled,"sports,kitchen,home",$430.59,23.83,UK,no,5.0,welcome,3.0
#100253,Quinn Davis,quinn.davis841@gmail.com,17/01/2023,returned,"['books', 'toys', 'electronics']",$253.01,2.95,CA,0,9.0,,2.0
#101327,Sam Jordan,sam.jordan778@yahoo.com,03-19-2023,cancelled,['garden'],400.79,18.49,Germany,TRUE,2.0,,5.0
#100896,Sam Jordan,sam.jordan224@gmail.com,01/04/2024,canceled,books,$335.46,28.91,france,1,5.0,welcome,4.0
#101778,Taylor Swift,taylor.swift263@yahoo.com,26/02/2024,Processing,"['garden', 'home', 'toys', 'electronics']",$194.06,8.31,Canada,yes,6.0,WELCOME,5.0
#100880,Quinn Davis,quinn.davis565@outlook.com,01-28-2023,delivered,['garden'],,25.19,France,0,9.0,SUMMER20,4.0
#101595,Morgan Walsh,morgan.walsh696@outlook.com,2023/01/28,canceled,"['fashion', 'sports', 'toys', 'home']",€424.79,0.91,US,no,2.0,,1.0
#101938,Jordan Lee,jordan.lee311@outlook.com,06/03/2024,cancelled,"['garden', 'electronics', 'sports']",€200.07,19.52,DE,,11.0,SAVE10 ,2.0
#100623,Jordan Lee,jordan.lee91@yahoo.com,14/11/2023,,['electronics'],$468.92,10.53,france,1,1.0,SUMMER20,4.0
#100345,Taylor Swift,TaylorSwift@,2023/10/02,cancelled,['books'],$237.24,28.69,AU,FALSE,11.0,N/A,5.0
#101745,Casey Morgan,casey.morgan431@outlook.com,2022/10/10,DELIVERED,garden|electronics|toys|sports,$464.58,27.84,UK,No,3.0,N/A,4.0
#100262,Taylor Swift,taylor.swift207@yahoo.com,2023/01/15,shipped,"['sports', 'books']",$235.11,18.02,United States,False,6.0,SUMMER20,2.0
#101634,Morgan Walsh,morgan.walsh722@yahoo.com,06-20-2023,PENDING,"['sports', 'garden', 'books', 'electronics']",$207.23,28.76,Canada,no,8.0,WELCOME,4.0
#101321,Morgan Walsh,morgan.walsh559@yahoo.com,2024/06/08,SHIPPED,"garden,sports,toys",592.71,1.53,AU,FALSE,11.0,WELCOME,3.0
#101438,Riley Chen,riley.chen981@outlook.com,08/01/2023,DELIVERED,"['home', 'toys']",$481.34,2.34,canada,TRUE,11.0,SAVE10 ,4.0
#100150,Morgan Walsh,morgan.walsh47@outlook.com,2022-08-23,CANCELLED,"['fashion', 'sports', 'home', 'toys']",491.83,2.65,AU,True,4.0,SUMMER20,5.0
#100472,Quinn Davis,,05-14-2023,canceled,kitchen|fashion|home,€362.58,23.39,FR ,0,1.0,WELCOME,1.0
#100640,Morgan Walsh,morgan.walsh926@gmail.com,2023-07-04,cancelled,fashion,,25.79,CA,TRUE,3.0,,3.0
#100603,Casey Morgan,casey.morgan151@yahoo.com,09-15-2023,Processing,['fashion'],€353.76,16.66,FR ,0,3.0,WELCOME,4.0
#101932,Jordan Lee,jordan.lee669@yahoo.com,03-27-2024,PENDING,['fashion'],$398.06,0.69,FR ,no,1.0,SUMMER20,4.0
#100550,Jordan Lee,jordan.lee949@outlook.com,04-01-2023,Canceled,"['home', 'sports']",,25.91,USA,TRUE,6.0,SAVE10,2.0
#101825,Jordan Lee,jordan.lee503@outlook.com,2022/06/15,Shipped,"['toys', 'home', 'books', 'kitchen']",,26.46,FR ,TRUE,1.0,,0.0
#100928,Casey Morgan,casey.morgan910@yahoo.com,2022-07-09,Pending,"['electronics', 'books', 'fashion', 'sports']",307.68,15.12,Germany,No,3.0,,4.0
#100488,Taylor Swift,taylor.swift221@yahoo.com,23/09/2023,Shipped,"['toys', 'kitchen']",$541.39,25.21,canada,Yes,11.0,,6.0
#101859,Alex Kim,AlexKim@,2024/05/07,SHIPPED,"['garden', 'books', 'toys']",€170.73,17.76,Australia,False,5.0,N/A,5.0
#101171,Quinn Davis,quinn.davis920@outlook.com,2022-08-06,SHIPPED,"['books', 'fashion']",€76.25,9.07,FR ,no,9.0,welcome,2.0
#100146,Quinn Davis,quinn.davis700@outlook.com,08-02-2022,returned,kitchen,$586.65,1.58,AU,,1.0,N/A,4.0
#101747,Morgan Walsh,,01-20-2023,Pending,"['garden', 'home']",$5.41,2.61,AU,False,3.0,WELCOME,4.0
#101980,Alex Kim,alex.kim365@gmail.com,24/11/2022,DELIVERED,"['toys', 'electronics', 'books']",$440.79,6.86,United Kingdom,0,11.0,SAVE10 ,2.0
#100402,,casey.morgan463@yahoo.com,2022-12-27,returned,['books'],$516.04,24.57,United Kingdom,True,6.0,N/A,4.0
#100954,Sam Jordan,sam.jordan525@gmail.com,2024-01-10,Canceled,"toys,garden,sports,electronics",116.64,18.5,canada,No,8.0,SAVE10,5.0
#101927,Quinn Davis,quinn.davis237@outlook.com,09-12-2022,Canceled,"['garden', 'toys', 'fashion', 'home']",$285.64,5.97,US,FALSE,8.0,,3.0
#100659,Casey Morgan,casey.morgan815@outlook.com,2022/08/05,CANCELLED,kitchen,$55.64,20.35,DE,False,3.0,SUMMER20,3.0
#101372,Alex Kim,alex.kim315@gmail.com,2022/03/21,Returned,"['sports', 'garden']",$565.64,N/A,FR ,True,11.0,,
#100463,Quinn Davis,,01/06/2022,Pending,"books,kitchen",245.05,27.62,United States,FALSE,1.0,WELCOME,2.0
#101349,Riley Chen,riley.chen563@gmail.com,04/11/2022,SHIPPED,['sports'],$390.39,2.57,AU,1,6.0,,5.0
#100186,Riley Chen,riley.chen956@yahoo.com,16/02/2024,Returned,"kitchen,books,electronics",€479.05,11.38,FR,0,1.0,WELCOME,1.0
#101147,Jordan Lee,jordan.lee517@yahoo.com,2023-12-01,Pending,"fashion,sports",$87.08,20.85,US,no,11.0,SAVE10,3.0
#101224,Sam Jordan,sam.jordan530@yahoo.com,2023/05/09,DELIVERED,home|books|toys|sports,$325.53,20.07,US,FALSE,8.0,WELCOME,1.0
#100608,Quinn Davis,,10/04/2023,Processing,"['toys', 'fashion', 'sports', 'garden']",€291.9,23.35,United Kingdom,0,8.0,SAVE10 ,5.0
#100143,Morgan Walsh,morgan.walsh888@outlook.com,10-26-2023,Pending,"['books', 'sports']",€80.43,3.52,U.S.,False,4.0,SUMMER20,5.0
#100751,Sam Jordan,SamJordan@,2023/12/18,Shipped,"['toys', 'electronics', 'fashion', 'kitchen']",$516.77,21.82,DE,No,0.5755219966573483,SAVE10,3.0
#101534,Alex Kim,alex.kim900@gmail.com,28/05/2024,delivered,"['fashion', 'home']",324.12,5.43,GB,0,9.0,SAVE10 ,3.0
#100981,Riley Chen,riley.chen765@yahoo.com,24/12/2022,processing,"['electronics', 'kitchen', 'sports', 'home']",€249.52,25.73,United Kingdom,True,11.0,welcome,4.0
#100197,Casey Morgan,casey.morgan190@outlook.com,2024-01-09,Delivered,"kitchen,electronics",,8.08,US,,6.0,,4.0
#101633,Alex Kim,alex.kim304@gmail.com,2024-01-28,cancelled,['electronics'],€258.06,2.46,Canada,True,8.0,,1.0
#100883,Riley Chen,riley.chen665@gmail.com,2023-05-23,CANCELLED,['home'],$442.31,26.27,Germany,no,10.0,SAVE10,6.0
#100279,Casey Morgan,,27/01/2022,PENDING,['kitchen'],$338.51,5.7,france,no,3.0,welcome,5.0
#100293,Sam Jordan,sam.jordan329@gmail.com,2023/11/01,pending,['sports'],€570.74,0.09,UK,False,6.0,SAVE10 ,3.0
#101871,Casey Morgan,casey.morgan693@yahoo.com,2022-06-27,Processing,['sports'],€341.53,7.08,CA,No,7.0,,2.0
#100400,Taylor Swift,taylor.swift645@gmail.com,2023-08-02,CANCELLED,books|kitchen|garden|toys,203.2,21.63,FR ,No,1.0,welcome,2.0
#100122,Jordan Lee,jordan.lee340@outlook.com,2022-05-23,Delivered,['garden'],31.15,24.07,Australia,1,11.0,WELCOME,6.0
#101207,Riley Chen,riley.chen596@outlook.com,02-07-2023,Delivered,toys|garden|kitchen,,21.47,U.S.,1,4.0,SAVE10 ,6.0
#100202,Sam Jordan,sam.jordan827@gmail.com,2023-03-15,DELIVERED,"['fashion', 'electronics']",$401.58,28.02,GB,False,7.0,WELCOME,4.0
#101462,Taylor Swift,taylor.swift967@outlook.com,2023/07/24,Processing,"electronics,sports,toys,fashion",$358.92,20.82,U.S.,False,8.0,SAVE10 ,
#100835,Quinn Davis,quinn.davis411@outlook.com,11-05-2022,Processing,"['sports', 'electronics']",$482.37,None,GB,1,8.0,SAVE10 ,4.0
#100246,Taylor Swift,taylor.swift615@gmail.com,05-31-2023,returned,['fashion'],286.16,24.37,France,1,8.0,welcome,3.0
#101439,Taylor Swift,taylor.swift759@outlook.com,2022-10-11,Pending,"sports,electronics,home,kitchen",$245.23,18.98,AU,0,5.0,,4.0
#101733,Morgan Walsh,morgan.walsh184@gmail.com,17/04/2023,PENDING,sports,112.17,N/A,france,FALSE,7.0,welcome,2.0
#101798,Casey Morgan,casey.morgan725@gmail.com,09/05/2022,,"['fashion', 'books']",,FREE,GB,0,7.0,WELCOME,4.0
#101951,Riley Chen,riley.chen880@yahoo.com,07-02-2022,DELIVERED,['fashion'],€207.03,14.2,AU,yes,4.0,WELCOME,0.0
#101707,Alex Kim,alex.kim327@yahoo.com,2023-10-01,Canceled,['fashion'],€86.3,24.83,canada,1,6.0,SUMMER20,4.0
#101930,Taylor Swift,taylor.swift763@yahoo.com,02-16-2022,CANCELLED,"kitchen,toys,books",€78.69,,us,0,3.0,SUMMER20,4.0
#101153,Riley Chen,,2023/06/20,Returned,"['sports', 'electronics', 'kitchen']",$121.66,7.12,US,no,8.0,SAVE10 ,5.0
#101661,Alex Kim,alex.kim184@gmail.com,2023-01-04,Pending,['sports'],35.03,10.12,france,0,0.1676664841039717,SUMMER20,
#101426,Sam Jordan,sam.jordan914@gmail.com,2023/05/23,processing,"garden,sports,electronics",$479.79,15.33,United Kingdom,Yes,3.0,SAVE10 ,4.0
#100384,Riley Chen,RileyChen@,14/09/2022,processing,toys,$570.68,20.44,US,FALSE,10.0,N/A,3.0
#101803,Alex Kim,alex.kim158@gmail.com,2023-04-30,Processing,toys|books|electronics,101.58,26.04,FR,0,9.0,WELCOME,4.0
#101759,Sam Jordan,sam.jordan136@yahoo.com,2022/06/30,PENDING,"electronics,toys,fashion,kitchen",$234.35,FREE,us,True,2.0,,4.0
#100854,Sam Jordan,sam.jordan484@outlook.com,2022/10/05,cancelled,['sports'],,24.88,UK,TRUE,3.0,SUMMER20,5.0
#101589,Riley Chen,riley.chen725@outlook.com,2024/05/25,pending,"['electronics', 'toys', 'fashion']",93.18,27.04,Canada,0,6.0,,1.0
#100219,Riley Chen,,04-18-2022,Pending,books|garden,573.55,9.9,CA,1,11.0,welcome,2.0
#100641,Morgan Walsh,morgan.walsh298@outlook.com,11/05/2024,Canceled,"['sports', 'garden', 'home']",$446.92,8.62,United Kingdom,N,8.0,SUMMER20,3.0
#100001,Quinn Davis,quinn.davis218@outlook.com,2022/12/11,cancelled,"['electronics', 'kitchen', 'garden', 'fashion']",$41.65,17.92,DE,1,5.0,SAVE10 ,2.0
#100112,Jordan Lee,jordan.lee453@outlook.com,2023/06/28,processing,garden|electronics|books,$11.0,2.99,FR ,1,1.0,welcome,4.0
#100698,Jordan Lee,jordan.lee13@outlook.com,19/02/2024,delivered,"['toys', 'kitchen']",$124.15,18.45,Germany,FALSE,9.0,SAVE10 ,4.0
#101969,Casey Morgan,casey.morgan166@yahoo.com,07-26-2022,pending,"['home', 'books', 'electronics']",$489.51,3.09,Germany,True,6.0,,3.0
#100951,Riley Chen,riley.chen473@outlook.com,06/02/2024,SHIPPED,toys|garden,66.86,24.29,France,1,6.0,SUMMER20,4.0
#101648,Quinn Davis,quinn.davis615@yahoo.com,02-23-2023,Delivered,garden|electronics|fashion|books,$198.71,13.79,canada,False,11.0,SAVE10,3.0
#101636,Casey Morgan,casey.morgan979@outlook.com,2023/04/21,Canceled,"['electronics', 'books', 'garden']",,11.07,Australia,Y,2.0,SAVE10 ,2.0
#101793,Alex Kim,alex.kim105@yahoo.com,10-06-2022,,"['home', 'books']",458.52,7.35,U.S.,Yes,2.0,welcome,1.0
#101410,,jordan.lee741@gmail.com,2023-11-29,Returned,"['sports', 'kitchen', 'books']",$157.79,27.28,United Kingdom,FALSE,2.0,,3.0
#101409,Morgan Walsh,morgan.walsh755@yahoo.com,08/11/2022,pending,electronics|sports|fashion,$450.46,N/A,USA,False,7.0,,2.0
#101533,Casey Morgan,casey.morgan137@yahoo.com,14/01/2024,Delivered,"['electronics', 'home', 'garden', 'kitchen']",$119.89,20.58,USA,Y,7.0,SUMMER20,4.0
#101291,Casey Morgan,casey.morgan13@outlook.com,08/08/2022,shipped,sports,€13.94,3.6,United States,N,1.0,N/A,
#101856,Jordan Lee,jordan.lee643@gmail.com,2023-01-04,,"['home', 'kitchen', 'books']",,25.37,Canada,FALSE,4.0,WELCOME,4.0
#100441,Jordan Lee,jordan.lee800@outlook.com,2022-12-17,returned,"['kitchen', 'sports']",$34.09,17.62,us,no,10.0,,4.0
#101520,Casey Morgan,casey.morgan383@outlook.com,2023/09/21,Processing,"['sports', 'electronics', 'home']",$362.08,21.42,US,False,2.0,SUMMER20,4.0
#101136,Taylor Swift,TaylorSwift@,2022-03-07,pending,electronics|home|toys|books,188.42,23.43,CA,N,7.0,SAVE10 ,2.0
#101715,Jordan Lee,jordan.lee494@yahoo.com,26/03/2023,delivered,"['sports', 'garden', 'fashion']",180.22,8.74,U.S.,1,4.0,welcome,3.0
#101256,Jordan Lee,jordan.lee491@outlook.com,15/04/2024,delivered,"['home', 'sports', 'toys', 'garden']",,2.98,CA,no,1.0,,3.0
#101912,Sam Jordan,sam.jordan670@yahoo.com,2023/12/06,pending,garden,255.6,4.75,Australia,yes,11.0,,
#101631,Riley Chen,riley.chen398@gmail.com,01-19-2022,DELIVERED,garden|electronics|sports,$488.93,28.84,France,1,11.0,SAVE10,2.0
#101695,Morgan Walsh,morgan.walsh571@gmail.com,03-12-2023,Shipped,fashion,$424.49,,FR,0,8.0,SAVE10 ,4.0
#101397,Alex Kim,alex.kim565@outlook.com,2024/01/26,pending,"['home', 'sports', 'kitchen']",$576.57,13.61,UK,TRUE,3.0,SAVE10 ,4.0
#100663,Taylor Swift,taylor.swift973@yahoo.com,2023/11/24,shipped,"['fashion', 'toys', 'garden']",€400.36,FREE,canada,no,3.0,,4.0
#101883,Alex Kim,alex.kim504@yahoo.com,2022/08/23,PENDING,"['books', 'home', 'kitchen', 'electronics']",$7.35,24.27,Canada,N,3.0,SAVE10 ,2.0
#101257,Morgan Walsh,morgan.walsh88@gmail.com,13/10/2022,PENDING,"['garden', 'home', 'electronics', 'toys']",$569.63,7.09,United Kingdom,Y,1.0,SAVE10 ,3.0
#101839,Casey Morgan,casey.morgan448@yahoo.com,01/06/2022,Returned,"['garden', 'toys']",$196.35,18.56,United States,FALSE,10.0,N/A,4.0
#101700,Jordan Lee,jordan.lee287@yahoo.com,03-27-2022,delivered,"['sports', 'books', 'kitchen']",$587.41,18.02,Canada,No,3.0,WELCOME,3.0
#100022,Morgan Walsh,morgan.walsh879@yahoo.com,2023/04/18,Delivered,"['books', 'electronics']",€534.07,None,canada,yes,10.0,SAVE10,2.0
#100648,Taylor Swift,taylor.swift764@gmail.com,2022-03-04,PENDING,"['kitchen', 'fashion', 'toys', 'books']",$530.09,1.26,AU,0,10.0,welcome,4.0
#101434,Morgan Walsh,morgan.walsh479@gmail.com,2023/05/15,delivered,sports|garden|home,$186.06,20.59,Germany,no,1.0,,4.0
#101479,Quinn Davis,quinn.davis450@outlook.com,2022-04-19,Delivered,"electronics,fashion,home,garden",$206.69,7.84,Germany,False,9.0,N/A,5.0
#100709,Quinn Davis,quinn.davis85@gmail.com,01-14-2022,returned,['home'],188.34,4.67,GB,0,2.0,,3.0
#101382,Casey Morgan,casey.morgan295@gmail.com,2022-03-28,canceled,toys|sports,$334.51,1.96,Canada,0,1.0,N/A,4.0
#101282,Jordan Lee,jordan.lee911@gmail.com,2023-06-30,CANCELLED,"fashion,books,kitchen,home",,17.27,Canada,1,8.0,SAVE10 ,2.0
#101768,Alex Kim,alex.kim786@yahoo.com,2022-07-17,Canceled,"['fashion', 'kitchen', 'books']",$273.1,7.44,Australia,0,9.0,WELCOME,4.0
#100972,Taylor Swift,TaylorSwift@,2022-03-25,Canceled,['fashion'],$49.96,18.43,CA,0,2.0,SUMMER20,1.0
#100627,Quinn Davis,,2022/02/24,Processing,"['sports', 'fashion']",$211.67,11.83,UK,FALSE,2.0,,2.0
#100632,Quinn Davis,quinn.davis155@gmail.com,2022-04-20,processing,"['home', 'electronics', 'kitchen']",572.61,19.41,UK,no,4.0,welcome,3.0
#101306,Casey Morgan,casey.morgan284@outlook.com,20/02/2023,processing,"['garden', 'books']",,27.87,us,yes,1.0,SAVE10 ,4.0
#101400,Taylor Swift,taylor.swift53@gmail.com,2024-01-15,PENDING,['books'],$151.09,4.47,FR,no,2.0,SUMMER20,1.0
#101408,Jordan Lee,jordan.lee58@yahoo.com,03-16-2022,Pending,"['garden', 'kitchen']",163.66,18.17,FR ,N,8.0,welcome,2.0
#101248,Morgan Walsh,morgan.walsh556@yahoo.com,03-15-2023,Processing,"['sports', 'books', 'toys']",,19.62,France,FALSE,8.0,SUMMER20,4.0
#100263,Jordan Lee,jordan.lee773@gmail.com,2023/10/23,cancelled,"kitchen,toys,garden,sports",97.41,16.86,AU,1,11.0,SUMMER20,3.0
#101254,Casey Morgan,casey.morgan430@gmail.com,06-13-2024,Returned,toys|electronics|home,$151.43,25.68,canada,0,7.0,N/A,5.0
#101496,Riley Chen,riley.chen640@outlook.com,2023-05-04,Returned,"home,kitchen",446.85,9.44,FR,N,11.0,WELCOME,3.0
#101371,Morgan Walsh,morgan.walsh305@gmail.com,2022/03/23,Processing,"['home', 'garden', 'electronics', 'books']",$142.34,15.68,United States,Y,7.0,,4.0
#101529,Taylor Swift,taylor.swift72@outlook.com,2023/04/30,Returned,"['garden', 'electronics', 'home', 'fashion']",$288.85,2.63,Australia,yes,9.0,,3.0
#101663,Sam Jordan,sam.jordan879@outlook.com,09/04/2023,Processing,['toys'],€8.29,10.45,canada,TRUE,10.0,SAVE10,4.0
#101354,Taylor Swift,taylor.swift491@yahoo.com,12-05-2023,PENDING,"['fashion', 'sports']",$450.27,,canada,0,10.0,,6.0
#101821,Riley Chen,riley.chen970@yahoo.com,02-11-2022,canceled,['home'],€397.91,None,Australia,N,9.0,,4.0
#101977,Morgan Walsh,morgan.walsh294@yahoo.com,01-29-2023,processing,['garden'],,10.68,U.S.,Y,2.0,N/A,0.0
#101950,Jordan Lee,jordan.lee758@gmail.com,2022/01/09,PENDING,"['fashion', 'home', 'kitchen']",,28.33,canada,0,10.0,SAVE10,4.0
#101643,Sam Jordan,sam.jordan915@yahoo.com,14/01/2022,canceled,fashion,$216.93,21.3,us,True,11.0,SAVE10,3.0
#101897,,quinn.davis444@yahoo.com,14/07/2022,SHIPPED,sports|electronics,$85.3,8.43,U.S.,0,6.0,SAVE10 ,1.0
#100795,Taylor Swift,taylor.swift431@yahoo.com,2022/03/03,Pending,"['books', 'electronics', 'fashion', 'garden']",,8.49,canada,Y,4.0,SAVE10,2.0
#100645,Jordan Lee,jordan.lee979@gmail.com,07-14-2023,Canceled,electronics|sports|kitchen,€144.29,6.72,United Kingdom,No,9.0,N/A,5.0
#101012,Morgan Walsh,morgan.walsh166@gmail.com,02/04/2022,Canceled,garden|fashion,182.6,7.52,FR ,True,8.0,WELCOME,3.0
#101887,Casey Morgan,casey.morgan904@outlook.com,16/09/2023,delivered,toys|home|kitchen|electronics,487.93,20.8,FR,no,4.0,N/A,4.0
#100556,Jordan Lee,jordan.lee842@yahoo.com,2023/07/04,canceled,"books,fashion,toys,electronics",$273.31,6.25,CA,0,11.0,welcome,4.0
#100681,,morgan.walsh332@gmail.com,06/05/2022,CANCELLED,"['home', 'electronics']",€176.43,None,FR,Yes,10.0,welcome,5.0
#100577,Sam Jordan,sam.jordan670@yahoo.com,2023/03/21,PENDING,kitchen,,0.87,United Kingdom,0,9.0,,5.0
