order_id,order_date,region,product_category,product_name,sales_rep,quantity,unit_price,discount_pct,total_amount,customer_rating
ORD-10726,2025-01-10,Northeast,Clothing,Winter Jacket,Lisa Hernandez,5,490.72,0.05,2330.92,2.9
ORD-10727,2024-10-28,West,Sports,Jump Rope,Emily Carter,11,179.59,0.1,1777.94,1.2
ORD-10728,2024-08-20,Southwest,Beauty,Body Lotion,Cynthia Green,15,245.68,0,3685.2,4.3
ORD-10729,2023-01-21,West,Books,Deep Learning Intro,Brenda Williams,20,187.23,0,3744.6,1.3
ORD-10730,2022-08-18,Southeast,Home & Garden,Wall Clock,Sandra Garcia,3,59.14,0.1,159.68,1.6
ORD-10731,2024-08-28,Midwest,Sports,Yoga Mat,Donna Torres,10,211.19,0,2111.9,2.8
ORD-10732,2024-11-30,Midwest,Electronics,Webcam,Donna Torres,7,36.16,0.05,240.46,3.3
ORD-10733,2024-07-26,Midwest,Beauty,Makeup Brush Kit,Melissa Nelson,19,334.6,0.25,4768.05,1.5
ORD-10734,2023-08-14,Northeast,Books,Machine Learning Guide,Jonathan Scott,9,117.26,0.15,897.04,2.4
ORD-10735,2023-01-09,Southeast,Food & Beverage,Protein Bars,Gary Rodriguez,20,462.45,0.1,8324.1,3.8
ORD-10736,2025-03-22,Southeast,Home & Garden,Throw Pillow,Matthew Williams,8,62.87,0.15,427.52,2.0
ORD-10737,2023-12-06,Southeast,Home & Garden,Kitchen Scale,Kimberly Wright,18,355.03,0.15,5431.96,2.8
ORD-10738,2024-10-19,Southeast,Home & Garden,Wall Clock,Matthew Williams,4,460.61,0.2,1473.95,4.7
ORD-10739,2025-08-18,Midwest,Home & Garden,Ceramic Planter,Sandra Garcia,18,487.92,0.15,7465.18,4.6
ORD-10740,2022-03-24,Southeast,Home & Garden,Shelf Organizer,Cynthia Green,11,346.13,0.25,2855.57,3.2
ORD-10741,2024-07-02,Midwest,Books,Python Cookbook,Brenda Williams,13,310.67,0.05,3836.77,2.3
ORD-10742,2025-01-07,West,Sports,Jump Rope,Cynthia Green,9,101.88,0,916.92,3.7
ORD-10743,2025-09-27,Midwest,Clothing,Silk Scarf,Jessica Scott,7,247.78,0,1734.46,1.6
ORD-10744,2023-12-08,Midwest,Toys,Card Game,Amanda Harris,13,189.55,0.1,2217.74,4.9
ORD-10745,2024-06-25,Midwest,Clothing,Winter Jacket,Betty Clark,15,372.06,0.2,4464.72,4.2
ORD-10746,2022-10-22,Southeast,Toys,Stuffed Animal,Amanda Harris,5,418.58,0,2092.9,2.9
ORD-10747,2022-01-14,West,Beauty,Lip Balm Set,Lisa Hernandez,19,379.28,0,7206.32,4.7
ORD-10748,2023-02-13,Southeast,Toys,Puzzle Set,Gary Rodriguez,18,233.75,0,4207.5,2.5
ORD-10749,2024-10-08,Southwest,Food & Beverage,Organic Coffee,Linda Lee,10,418.12,0.1,3763.08,2.9
ORD-10750,2022-09-12,Midwest,Electronics,Wireless Headphones,Donna Torres,5,135.03,0.25,506.36,1.7
ORD-10751,2022-05-17,Southwest,Sports,Yoga Mat,Linda Lee,4,383.54,0.25,1150.62,2.4
ORD-10752,2025-11-22,Northeast,Food & Beverage,Granola,Kimberly Wright,9,315.86,0.25,2132.06,3.1
ORD-10753,2023-10-17,West,Electronics,Webcam,Ryan White,6,292.92,0,1757.52,3.8
ORD-10754,2025-07-27,Midwest,Beauty,Sunscreen SPF50,Mark Baker,2,139.97,0.2,223.95,2.2
ORD-10755,2025-01-18,Midwest,Clothing,Winter Jacket,Ashley Taylor,6,383.52,0,2301.12,2.3
ORD-10756,2022-10-22,Northeast,Books,SQL Mastery,Jonathan Scott,12,52.44,0.15,534.89,3.1
ORD-10757,2022-07-29,Southeast,Beauty,Makeup Brush Kit,Jonathan Scott,14,173.45,0,2428.3,3.0
ORD-10758,2022-08-27,Southeast,Sports,Resistance Bands,Mark Young,14,232.94,0,3261.16,1.1
ORD-10759,2025-05-08,Southwest,Beauty,Eye Cream,Stephanie Wilson,12,73.81,0.25,664.29,4.9
ORD-10760,2023-04-01,Southeast,Home & Garden,Wall Clock,Ashley Taylor,1,373.51,0,373.51,3.8
ORD-10761,2024-05-20,Northeast,Sports,Foam Roller,Brenda Williams,5,108.87,0,544.35,1.1
ORD-10762,2025-09-13,Southwest,Food & Beverage,Granola,Melissa Nelson,2,102.19,0,204.38,1.2
ORD-10763,2022-07-17,Northeast,Clothing,Casual Sneakers,Mark Young,2,37.79,0,75.58,3.4
ORD-10764,2023-07-23,Southwest,Sports,Water Bottle,Kimberly Wright,12,19.48,0,233.76,2.4
ORD-10765,2024-12-19,Southeast,Sports,Resistance Bands,Mark Roberts,4,410.7,0,1642.8,1.8
ORD-10766,2023-03-15,Southwest,Books,Machine Learning Guide,Ashley Taylor,18,7.14,0,128.52,3.8
ORD-10767,2023-01-06,Midwest,Beauty,Sunscreen SPF50,Jessica Scott,15,338.4,0,5076.0,2.7
ORD-10768,2022-09-11,West,Sports,Cycling Gloves,Patricia Anderson,4,381.9,0.15,1298.46,3.1
ORD-10769,2022-06-18,Midwest,Food & Beverage,Honey Jar,Sandra Garcia,10,280.78,0,2807.8,1.5
ORD-10770,2023-04-08,Southwest,Books,Deep Learning Intro,Donna Torres,20,369.41,0.25,5541.15,2.2
ORD-10771,2025-10-22,Midwest,Toys,Action Figure,Betty Clark,3,447.9,0.25,1007.77,1.1
ORD-10772,2022-09-02,Southeast,Food & Beverage,Green Tea Pack,Jessica Scott,13,221.84,0,2883.92,2.6
ORD-10773,2023-11-25,Southeast,Clothing,Running Shoes,Andrew Hill,3,185.04,0.05,527.36,4.4
ORD-10774,2023-07-25,Southwest,Toys,Board Game,Melissa Nelson,8,419.86,0.25,2519.16,2.1
ORD-10775,2024-09-19,Southwest,Toys,Card Game,Emily Carter,16,335.01,0.2,4288.13,1.6
ORD-10776,2023-04-18,Southeast,Food & Beverage,Green Tea Pack,Joseph Thomas,4,129.09,0.25,387.27,1.4
ORD-10777,2024-02-23,Southwest,Electronics,Bluetooth Speaker,Cynthia Green,16,340.66,0,5450.56,2.3
ORD-10778,2024-08-12,Southeast,Books,Data Science Handbook,Amanda Harris,3,332.23,0.25,747.52,3.6
ORD-10779,2022-03-06,West,Food & Beverage,Olive Oil,Ryan White,18,175.09,0,3151.62,4.7
ORD-10780,2024-07-30,Northeast,Toys,Remote Car,Mark Baker,11,427.17,0.25,3524.15,1.7
ORD-10781,2024-03-07,West,Books,Machine Learning Guide,Stephanie Wilson,16,218.19,0.1,3141.94,1.4
ORD-10782,2024-11-03,Northeast,Food & Beverage,Dark Chocolate,Jessica Scott,16,283.32,0,4533.12,2.1
ORD-10783,2025-04-24,Northeast,Toys,Card Game,Jonathan Scott,10,163.64,0,1636.4,4.3
ORD-10784,2023-12-08,Midwest,Beauty,Face Moisturizer,Donna Torres,11,193.38,0.2,1701.74,2.4
ORD-10785,2025-11-10,Northeast,Sports,Jump Rope,Ashley Taylor,8,325.8,0,2606.4,2.2
ORD-10786,2024-08-01,West,Beauty,Sunscreen SPF50,Melissa Nelson,1,271.52,0,271.52,3.1
ORD-10787,2023-10-11,West,Toys,Art Supply Kit,Melissa Nelson,1,349.5,0,349.5,2.6
ORD-10788,2023-11-20,West,Clothing,Leather Belt,Sandra Moore,4,346.98,0.05,1318.52,4.2
ORD-10789,2023-02-18,West,Beauty,Sunscreen SPF50,Lisa Hernandez,20,153.26,0.2,2452.16,4.4
ORD-10790,2025-03-20,West,Clothing,Winter Jacket,Kevin Sanchez,10,136.25,0.1,1226.25,1.9
ORD-10791,2025-03-06,Southwest,Clothing,Denim Jeans,Sandra Garcia,19,171.73,0,3262.87,2.7
ORD-10792,2024-06-05,Southwest,Beauty,Lip Balm Set,Richard Hill,10,254.8,0.1,2293.2,1.8
ORD-10793,2022-02-08,Southwest,Toys,Art Supply Kit,Ashley Taylor,20,260.11,0,5202.2,1.7
ORD-10794,2025-03-05,Northeast,Food & Beverage,Trail Mix,Sandra Moore,15,137.63,0.2,1651.56,1.8
ORD-10795,2024-06-10,West,Food & Beverage,Protein Bars,Richard Hill,8,79.48,0.1,572.26,4.4
ORD-10796,2025-08-16,Southeast,Clothing,Winter Jacket,Emily Carter,14,137.13,0.1,1727.84,3.7
ORD-10797,2022-02-26,Southeast,Sports,Cycling Gloves,Kevin Sanchez,8,61.21,0.05,465.2,4.3
ORD-10798,2025-08-17,Northeast,Food & Beverage,Dark Chocolate,Mark Smith,18,495.69,0.2,7137.94,1.6
ORD-10799,2025-09-10,Southwest,Home & Garden,Ceramic Planter,Betty Clark,9,395.89,0.1,3206.71,3.6
ORD-10800,2023-10-05,Southwest,Electronics,Portable Charger,Amanda Harris,1,32.39,0,32.39,4.5
ORD-10801,2023-04-29,Northeast,Toys,Card Game,Melissa Nelson,3,201.46,0,604.38,3.9
ORD-10802,2025-05-13,Northeast,Clothing,Casual Sneakers,Stephanie Wilson,16,442.86,0.05,6731.47,4.2
ORD-10803,2022-10-23,Northeast,Beauty,Nail Polish Set,Betty Clark,8,468.07,0.05,3557.33,1.9
ORD-10804,2024-10-01,Southwest,Books,Deep Learning Intro,Kimberly Wright,14,130.88,0,1832.32,3.8
ORD-10805,2023-07-23,Southeast,Clothing,Wool Sweater,Kimberly Wright,18,214.77,0.05,3672.57,2.9
ORD-10806,2025-09-18,Northeast,Beauty,Eye Cream,Mark Roberts,1,324.47,0,324.47,4.7
ORD-10807,2025-11-04,Northeast,Sports,Foam Roller,Gary Hernandez,18,195.42,0.15,2989.93,4.5
ORD-10808,2023-06-08,Midwest,Food & Beverage,Granola,Brenda Williams,1,455.35,0.2,364.28,4.7
ORD-10809,2024-06-17,Midwest,Sports,Foam Roller,Ryan White,7,430.41,0,3012.87,4.2
ORD-10810,2024-08-22,West,Toys,Building Blocks,Mark Young,9,433.89,0.25,2928.76,4.4
ORD-10811,2023-12-22,West,Toys,Board Game,Andrew Hill,6,350.75,0,2104.5,3.9
ORD-10812,2025-07-14,West,Beauty,Makeup Brush Kit,Kevin Sanchez,1,382.18,0,382.18,3.6
ORD-10813,2025-03-25,Northeast,Electronics,Phone Case,Patricia Anderson,7,316.01,0.15,1880.26,1.6
ORD-10814,2023-06-18,Southeast,Home & Garden,Door Mat,Cynthia Green,11,228.49,0,2513.39,3.4
ORD-10815,2023-01-08,West,Beauty,Eye Cream,Ryan White,7,46.78,0.15,278.34,2.5
ORD-10816,2022-07-02,West,Sports,Yoga Mat,Mark Smith,1,461.94,0.05,438.84,2.0
ORD-10817,2022-11-02,Northeast,Home & Garden,Ceramic Planter,Kimberly Wright,13,310.91,0.1,3637.65,1.7
ORD-10818,2025-10-11,West,Clothing,Cotton T-Shirt,Patricia Anderson,17,220.4,0.25,2810.1,1.9
ORD-10819,2024-02-22,Southeast,Sports,Jump Rope,Donna Torres,9,147.54,0.25,995.89,4.4
ORD-10820,2022-10-26,Northeast,Sports,Foam Roller,Amanda Harris,7,212.07,0.2,1187.59,4.9
ORD-10821,2022-06-25,Northeast,Sports,Running Belt,Sandra Garcia,8,187.97,0.25,1127.82,1.5
ORD-10822,2025-05-08,Midwest,Beauty,Nail Polish Set,Brenda Williams,7,358.1,0.2,2005.36,1.4
ORD-10823,2023-12-27,Southwest,Electronics,Wireless Headphones,Cynthia Green,11,465.88,0.25,3843.51,4.9
ORD-10824,2023-09-12,West,Electronics,Wireless Headphones,Cynthia Green,9,254.75,0.2,1834.2,2.5
ORD-10825,2023-11-26,West,Electronics,USB-C Hub,Jonathan Scott,9,89.08,0.25,601.29,1.4
ORD-10826,2022-09-19,West,Toys,Puzzle Set,Ashley Taylor,9,62.84,0,565.56,4.9
ORD-10827,2025-06-09,Midwest,Books,Business Analytics,Sandra Moore,14,145.05,0.1,1827.63,2.3
ORD-10828,2025-02-12,West,Home & Garden,Scented Candle,Mark Baker,16,383.02,0,6128.32,1.8
ORD-10829,2022-12-01,West,Electronics,Laptop Stand,Donna Torres,6,22.75,0.1,122.85,1.5
ORD-10830,2024-07-26,West,Food & Beverage,Organic Coffee,Patricia Anderson,15,181.48,0.25,2041.65,4.4
ORD-10831,2023-01-05,Southeast,Home & Garden,LED Desk Lamp,Linda Lee,12,51.32,0.1,554.26,3.0
ORD-10832,2024-12-13,Southwest,Books,Statistics Primer,Betty Clark,19,499.01,0,9481.19,2.7
ORD-10833,2022-02-23,Midwest,Clothing,Winter Jacket,Cynthia Green,16,340.07,0.15,4624.95,4.9
ORD-10834,2023-10-25,Southeast,Clothing,Silk Scarf,Joseph Thomas,12,297.22,0,3566.64,1.3
ORD-10835,2023-11-06,Northeast,Food & Beverage,Dark Chocolate,Lisa Hernandez,9,299.13,0,2692.17,3.5
ORD-10836,2025-08-11,Midwest,Food & Beverage,Honey Jar,Richard Hill,19,69.01,0,1311.19,4.2
ORD-10837,2023-05-07,West,Clothing,Silk Scarf,Brenda Williams,3,202.43,0,607.29,1.1
ORD-10838,2025-08-18,Southeast,Sports,Water Bottle,Patricia Anderson,13,390.85,0.1,4572.95,2.2
ORD-10839,2024-01-23,Southwest,Toys,Art Supply Kit,Mark Smith,20,69.99,0,1399.8,3.0
ORD-10840,2022-07-04,West,Toys,Remote Car,Kevin Sanchez,9,283.71,0.2,2042.71,2.5
ORD-10841,2024-08-07,Southeast,Home & Garden,Door Mat,Lisa Hernandez,14,51.01,0.15,607.02,3.7
ORD-10842,2023-08-19,West,Home & Garden,Shelf Organizer,Donna Torres,17,316.63,0,5382.71,1.3
ORD-10843,2023-05-25,Southwest,Food & Beverage,Olive Oil,Donna Torres,5,492.17,0.1,2214.76,2.2
ORD-10844,2024-04-25,Northeast,Electronics,Bluetooth Speaker,Matthew Williams,2,259.14,0.2,414.62,3.6
ORD-10845,2022-08-22,West,Books,Business Analytics,Betty Clark,9,294.86,0,2653.74,4.1
ORD-10846,2023-10-05,Southwest,Toys,Building Blocks,Linda Lee,3,211.04,0.1,569.81,2.8
ORD-10847,2023-03-09,Southeast,Food & Beverage,Olive Oil,Brenda Williams,11,483.53,0,5318.83,4.0
ORD-10848,2024-03-19,Northeast,Books,Data Science Handbook,Joseph Thomas,14,269.52,0,3773.28,1.7
ORD-10849,2023-09-13,Southwest,Food & Beverage,Dark Chocolate,Gary Rodriguez,13,435.05,0.25,4241.74,4.9
ORD-10850,2022-01-29,Southeast,Beauty,Nail Polish Set,Patricia Anderson,10,48.38,0,483.8,4.3
ORD-10851,2025-08-23,Southeast,Sports,Yoga Mat,Donna Torres,7,243.15,0,1702.05,4.4
ORD-10852,2024-08-28,West,Sports,Resistance Bands,Joseph Thomas,10,386.01,0,3860.1,1.5
ORD-10853,2025-04-13,Southeast,Home & Garden,Shelf Organizer,Mark Smith,16,238.39,0.25,2860.68,2.2
ORD-10854,2024-05-01,West,Toys,Building Blocks,Linda Lee,11,8.9,0.2,78.32,3.3
ORD-10855,2023-04-20,Northeast,Books,Python Cookbook,Sandra Moore,16,202.84,0.25,2434.08,1.1
ORD-10856,2024-08-27,Northeast,Beauty,Lip Balm Set,Sandra Garcia,9,446.97,0.2,3218.18,3.5
ORD-10857,2023-01-29,West,Beauty,Makeup Brush Kit,Kimberly Wright,14,15.3,0.1,192.78,2.8
ORD-10858,2022-09-26,Midwest,Sports,Tennis Balls,Linda Lee,20,427.46,0.25,6411.9,3.8
ORD-10859,2025-06-27,Southeast,Toys,Card Game,Amanda Harris,16,400.88,0,6414.08,3.8
ORD-10860,2025-05-25,West,Clothing,Leather Belt,Patricia Anderson,5,90.78,0,453.9,4.2
ORD-10861,2022-02-07,Midwest,Food & Beverage,Olive Oil,Ryan White,8,108.67,0,869.36,2.0
ORD-10862,2023-11-23,West,Home & Garden,Throw Pillow,Patricia Anderson,17,20.83,0,354.11,3.5
ORD-10863,2023-12-29,Northeast,Clothing,Winter Jacket,Stephanie Wilson,16,132.62,0.15,1803.63,4.5
ORD-10864,2025-12-17,Northeast,Books,Machine Learning Guide,Mark Young,17,304.12,0,5170.04,4.8
ORD-10865,2025-02-25,Northeast,Food & Beverage,Green Tea Pack,Sandra Moore,4,391.92,0,1567.68,1.4
ORD-10866,2025-12-21,West,Clothing,Winter Jacket,Stephanie Wilson,12,82.73,0.1,893.48,3.0
ORD-10867,2022-09-09,Southeast,Clothing,Running Shoes,Matthew Williams,12,170.63,0,2047.56,4.9
ORD-10868,2022-06-24,Midwest,Electronics,Laptop Stand,Kimberly Wright,16,173.95,0,2783.2,3.9
ORD-10869,2023-04-13,Southeast,Toys,Card Game,Kevin Sanchez,8,80.05,0.2,512.32,2.7
ORD-10870,2022-03-02,West,Toys,Remote Car,Jonathan Scott,17,398.33,0.15,5755.87,4.1
ORD-10871,2024-06-07,Northeast,Clothing,Denim Jeans,Jessica Scott,11,160.83,0,1769.13,4.0
ORD-10872,2024-04-03,Southwest,Home & Garden,Ceramic Planter,Ashley Taylor,17,486.47,0.2,6615.99,2.2
ORD-10873,2025-12-05,West,Beauty,Body Lotion,Matthew Williams,1,414.37,0,414.37,3.6
ORD-10874,2022-06-22,Northeast,Food & Beverage,Honey Jar,Gary Hernandez,13,388.82,0.1,4549.19,2.3
ORD-10875,2024-12-03,Midwest,Home & Garden,Wall Clock,Stephanie Wilson,7,50.95,0.1,320.99,3.5
ORD-10876,2023-09-15,West,Electronics,Wireless Headphones,Sandra Moore,18,298.29,0.05,5100.76,1.4
ORD-10877,2022-09-11,Northeast,Electronics,Smart Watch,Stephanie Wilson,9,315.36,0.15,2412.5,3.6
ORD-10878,2024-07-17,Midwest,Clothing,Leather Belt,Charles Perez,10,288.36,0,2883.6,4.2
ORD-10879,2024-02-13,Southwest,Sports,Tennis Balls,Linda Lee,10,145.85,0,1458.5,2.0
ORD-10880,2025-12-28,West,Beauty,Hair Serum,Gary Rodriguez,12,229.88,0,2758.56,2.6
ORD-10881,2023-03-16,West,Clothing,Cotton T-Shirt,Brenda Williams,14,444.81,0.25,4670.51,2.5
ORD-10882,2024-06-20,West,Toys,Stuffed Animal,Linda Lee,9,294.23,0.2,2118.46,4.9
ORD-10883,2022-09-22,Southwest,Home & Garden,Throw Pillow,Ashley Taylor,17,67.93,0.25,866.11,3.1
ORD-10884,2025-02-18,Midwest,Sports,Running Belt,Mark Young,16,21.14,0,338.24,4.8
ORD-10885,2022-03-24,Southwest,Toys,Board Game,Jonathan Scott,4,187.95,0.1,676.62,1.5
ORD-10886,2022-10-20,Southeast,Books,Business Analytics,Kevin Sanchez,10,150.52,0,1505.2,3.4
ORD-10887,2022-01-05,Northeast,Electronics,Webcam,Gary Hernandez,10,111.71,0.25,837.82,2.4
ORD-10888,2023-11-23,West,Electronics,Phone Case,Sandra Garcia,16,288.66,0.25,3463.92,4.3
ORD-10889,2025-09-28,West,Home & Garden,Throw Pillow,Jonathan Scott,17,320.05,0.25,4080.64,4.5
ORD-10890,2024-03-04,Southeast,Beauty,Lip Balm Set,Ryan White,20,333.93,0.2,5342.88,2.6
ORD-10891,2025-12-19,Northeast,Electronics,Portable Charger,Melissa Nelson,9,324.73,0,2922.57,3.5
ORD-10892,2025-03-13,Southwest,Books,Data Science Handbook,Mark Smith,18,47.15,0,848.7,4.0
ORD-10893,2023-07-18,Southeast,Electronics,Bluetooth Speaker,Charles Perez,18,93.97,0,1691.46,4.3
ORD-10894,2025-04-21,Northeast,Food & Beverage,Green Tea Pack,Sandra Garcia,18,305.39,0.2,4397.62,4.4
ORD-10895,2024-12-17,Midwest,Electronics,Smart Watch,Jessica Scott,14,94.35,0,1320.9,2.0
ORD-10896,2023-01-10,Midwest,Clothing,Denim Jeans,Stephanie Wilson,18,88.24,0,1588.32,1.4
ORD-10897,2023-01-07,Northeast,Books,AI Ethics,Mark Roberts,6,34.16,0.15,174.22,1.2
ORD-10898,2023-06-13,West,Toys,Board Game,Gary Rodriguez,11,75.52,0.15,706.11,4.6
ORD-10899,2024-10-06,Southwest,Electronics,Laptop Stand,Stephanie Wilson,8,377.31,0.05,2867.56,3.0
ORD-10900,2022-05-15,West,Clothing,Casual Sneakers,Joseph Thomas,2,162.58,0.2,260.13,2.6
ORD-10901,2023-05-20,Southwest,Sports,Yoga Mat,Lisa Hernandez,9,279.27,0,2513.43,4.1
ORD-10902,2022-10-19,Midwest,Books,AI Ethics,Gary Hernandez,15,46.53,0.05,663.05,4.9
ORD-10903,2024-08-09,Southwest,Sports,Cycling Gloves,Amanda Harris,18,228.61,0,4114.98,3.6
ORD-10904,2023-07-14,Southwest,Home & Garden,Ceramic Planter,Emily Carter,2,467.09,0.25,700.63,4.4
ORD-10905,2022-04-04,Southeast,Toys,Card Game,Linda Lee,7,294.65,0.1,1856.29,3.1
ORD-10906,2022-10-14,Southwest,Clothing,Casual Sneakers,Emily Carter,3,200.68,0,602.04,4.5
ORD-10907,2023-07-14,Southeast,Sports,Tennis Balls,Cynthia Green,11,319.41,0.25,2635.13,4.9
ORD-10908,2022-02-02,Southeast,Beauty,Hair Serum,Lisa Hernandez,15,479.7,0.15,6116.18,4.7
ORD-10909,2025-02-12,West,Food & Beverage,Organic Coffee,Stephanie Wilson,1,337.99,0.2,270.39,2.6
ORD-10910,2025-10-08,Northeast,Clothing,Denim Jeans,Kimberly Wright,18,20.32,0.25,274.32,4.9
ORD-10911,2022-09-13,West,Toys,Card Game,Kimberly Wright,13,92.71,0,1205.23,4.7
ORD-10912,2025-10-25,Midwest,Food & Beverage,Organic Coffee,Mark Smith,8,372.86,0.1,2684.59,1.4
ORD-10913,2022-03-17,Midwest,Books,Statistics Primer,Sandra Garcia,8,490.16,0.15,3333.09,4.6
ORD-10914,2022-08-16,Midwest,Sports,Yoga Mat,Melissa Nelson,7,492.21,0.2,2756.38,3.0
ORD-10915,2022-05-14,Southwest,Home & Garden,Kitchen Scale,Jonathan Scott,19,337.73,0,6416.87,4.0
ORD-10916,2023-01-28,Northeast,Home & Garden,Wall Clock,Mark Roberts,19,428.46,0.1,7326.67,3.7
ORD-10917,2023-10-24,West,Books,Deep Learning Intro,Ashley Taylor,1,469.26,0,469.26,5.0
ORD-10918,2024-11-25,Northeast,Books,Data Science Handbook,Ryan White,17,235.96,0.15,3409.62,3.9
ORD-10919,2022-01-11,West,Electronics,Webcam,Mark Smith,14,268.54,0.15,3195.63,2.3
ORD-10920,2023-02-08,Southeast,Electronics,Laptop Stand,Richard Hill,14,479.1,0.05,6372.03,2.2
ORD-10921,2025-04-28,Midwest,Clothing,Cotton T-Shirt,Gary Rodriguez,16,218.81,0,3500.96,2.0
ORD-10922,2023-11-15,Southwest,Clothing,Leather Belt,Kevin Sanchez,8,479.61,0,3836.88,1.9
ORD-10923,2022-06-25,Northeast,Clothing,Leather Belt,Mark Young,4,314.55,0,1258.2,1.1
ORD-10924,2022-04-23,Midwest,Beauty,Lip Balm Set,Andrew Hill,5,35.69,0.25,133.84,3.5
ORD-10925,2024-02-21,West,Clothing,Denim Jeans,Patricia Anderson,2,281.83,0.1,507.29,3.5
ORD-10926,2024-07-17,West,Toys,Action Figure,Matthew Williams,20,394.8,0,7896.0,4.2
ORD-10927,2025-04-18,Southeast,Clothing,Wool Sweater,Patricia Anderson,1,229.77,0.15,195.3,1.4
ORD-10928,2023-12-29,West,Clothing,Winter Jacket,Sandra Garcia,19,67.36,0.1,1151.86,3.9
ORD-10929,2022-05-04,Southeast,Food & Beverage,Protein Bars,Amanda Harris,8,73.15,0,585.2,3.3
ORD-10930,2022-10-29,West,Beauty,Eye Cream,Amanda Harris,19,443.18,0,8420.42,3.4
ORD-10931,2022-04-28,Southeast,Books,Business Analytics,Sandra Moore,1,261.25,0,261.25,4.3
ORD-10932,2025-08-04,Southeast,Electronics,Phone Case,Kevin Sanchez,12,101.73,0.05,1159.72,1.3
ORD-10933,2025-03-30,Southwest,Sports,Running Belt,Richard Hill,15,301.88,0.15,3848.97,3.5
ORD-10934,2024-10-12,Southeast,Toys,Card Game,Mark Young,6,56.9,0,341.4,1.0
ORD-10935,2024-09-11,Midwest,Sports,Jump Rope,Kevin Sanchez,15,313.84,0.05,4472.22,4.0
ORD-10936,2024-01-14,Northeast,Sports,Cycling Gloves,Brenda Williams,6,413.91,0,2483.46,2.4
ORD-10937,2022-03-31,Northeast,Clothing,Running Shoes,Mark Smith,10,223.0,0.15,1895.5,1.8
ORD-10938,2025-02-09,Southeast,Home & Garden,Kitchen Scale,Betty Clark,9,360.82,0.15,2760.27,1.8
ORD-10939,2024-02-16,Northeast,Home & Garden,Wall Clock,Richard Hill,4,15.39,0,61.56,4.7
ORD-10940,2025-09-15,Southeast,Books,Deep Learning Intro,Sandra Moore,8,187.97,0.15,1278.2,4.9
ORD-10941,2023-01-24,Southeast,Toys,Board Game,Gary Hernandez,4,76.49,0,305.96,2.5
ORD-10942,2022-04-05,Southwest,Beauty,Body Lotion,Melissa Nelson,20,217.62,0.05,4134.78,1.8
ORD-10943,2022-09-16,Southwest,Books,Machine Learning Guide,Melissa Nelson,11,127.35,0.1,1260.76,4.5
ORD-10944,2022-12-09,Southwest,Sports,Resistance Bands,Jessica Scott,16,396.54,0,6344.64,4.0
ORD-10945,2025-12-30,Midwest,Beauty,Makeup Brush Kit,Sandra Moore,17,234.81,0.15,3393.0,3.8
ORD-10946,2023-03-01,Southeast,Food & Beverage,Dark Chocolate,Ryan White,9,292.69,0,2634.21,1.8
ORD-10947,2025-03-16,Southeast,Sports,Cycling Gloves,Mark Young,7,156.47,0.2,876.23,4.4
ORD-10948,2024-06-29,Southwest,Books,Data Science Handbook,Kimberly Wright,5,377.05,0.1,1696.73,1.9
ORD-10949,2024-07-12,West,Electronics,Portable Charger,Donna Torres,17,312.46,0.2,4249.46,2.6
ORD-10950,2024-06-23,Southeast,Food & Beverage,Honey Jar,Emily Carter,9,194.27,0,1748.43,3.6
ORD-10951,2023-07-21,Southeast,Beauty,Lip Balm Set,Patricia Anderson,10,422.09,0,4220.9,1.5
ORD-10952,2025-10-14,Midwest,Beauty,Face Moisturizer,Emily Carter,18,104.15,0.05,1780.96,2.2
ORD-10953,2022-01-18,Midwest,Books,Statistics Primer,Amanda Harris,20,499.01,0.1,8982.18,4.3
ORD-10954,2024-08-24,Southwest,Toys,Stuffed Animal,Stephanie Wilson,19,380.11,0,7222.09,4.8
ORD-10955,2024-08-29,Southeast,Toys,Action Figure,Sandra Moore,8,363.05,0.05,2759.18,3.3
ORD-10956,2023-01-20,West,Food & Beverage,Dark Chocolate,Stephanie Wilson,11,397.0,0.15,3711.95,4.8
ORD-10957,2024-02-07,Southeast,Toys,Action Figure,Melissa Nelson,15,227.74,0,3416.1,4.5
ORD-10958,2023-11-27,Southeast,Books,Python Cookbook,Donna Torres,16,406.15,0.15,5523.64,2.7
ORD-10959,2022-10-12,Southeast,Toys,Art Supply Kit,Richard Hill,11,295.54,0,3250.94,3.3
ORD-10960,2024-12-30,West,Toys,Stuffed Animal,Mark Smith,7,474.6,0,3322.2,2.9
ORD-10961,2025-10-14,Southwest,Beauty,Makeup Brush Kit,Betty Clark,10,51.15,0,511.5,1.1
ORD-10962,2023-08-05,Southeast,Food & Beverage,Organic Coffee,Charles Perez,6,103.5,0.2,496.8,2.2
ORD-10963,2022-12-18,Midwest,Clothing,Leather Belt,Ashley Taylor,2,187.48,0,374.96,4.6
ORD-10964,2024-09-06,Northeast,Toys,Puzzle Set,Jessica Scott,4,68.92,0.2,220.54,4.8
ORD-10965,2022-11-22,Southwest,Sports,Water Bottle,Melissa Nelson,7,158.33,0.25,831.23,4.8
ORD-10966,2024-07-01,Northeast,Sports,Running Belt,Gary Rodriguez,9,104.84,0,943.56,2.6
ORD-10967,2024-08-05,Southwest,Sports,Tennis Balls,Mark Baker,19,440.22,0.25,6273.14,3.9
ORD-10968,2024-03-11,Southwest,Books,Deep Learning Intro,Gary Rodriguez,12,351.66,0.1,3797.93,4.2
