Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1513,CA-2021-127440,04/27/2021,05/01/2021,Standard Class,ID-25411,Avery Smith,Consumer,United States,Seattle,California,66296,West,OFF-180402,Office Supplies,Supplies,Supplies Model 362,102.32,12,0.0,24.63
1514,CA-2023-117063,01/07/2023,01/10/2023,Second Class,FX-45976,Emily Taylor,Consumer,United States,Chicago,Michigan,36478,Central,OFF-309244,Office Supplies,Storage,Storage Model 158,18.64,5,0.0,4.37
1515,CA-2024-137729,12/21/2024,12/26/2024,Standard Class,XN-11717,Scarlett Davis,Corporate,United States,Los Angeles,Florida,11317,South,FUR-587655,Furniture,Chairs,Chairs Model 157,44.76,5,0.3,7.77
1516,CA-2022-129216,01/07/2022,01/12/2022,Standard Class,KS-66501,Evelyn Miller,Home Office,United States,Chicago,Texas,98970,Central,FUR-716280,Furniture,Chairs,Chairs Model 144,139.59,5,0.3,42.89
1517,CA-2021-120025,03/01/2021,03/04/2021,Standard Class,JD-78189,Owen Collins,Corporate,United States,Los Angeles,Pennsylvania,21441,East,OFF-526629,Office Supplies,Binders,Binders Model 390,4.11,6,0.2,0.52
1518,CA-2021-145210,02/27/2021,03/05/2021,Standard Class,NU-34516,Ryan Harris,Consumer,United States,Columbus,Florida,39487,South,OFF-134184,Office Supplies,Labels,Labels Model 342,43.5,9,0.0,14.37
1519,CA-2021-126145,08/31/2021,09/03/2021,Standard Class,EJ-31536,Noah Collins,Consumer,United States,Chicago,Michigan,56491,Central,OFF-722597,Office Supplies,Binders,Binders Model 269,84.75,12,0.2,0.72
1520,CA-2023-198559,05/05/2023,05/07/2023,Second Class,NN-21938,Mary Robinson,Consumer,United States,Columbus,California,44210,West,OFF-679428,Office Supplies,Art,Art Model 261,23.32,9,0.0,8.88
1521,CA-2022-130472,11/19/2022,11/26/2022,Second Class,MK-56750,Ryan Anderson,Corporate,United States,San Francisco,Pennsylvania,23858,East,TEC-114208,Technology,Accessories,Accessories Model 953,2266.87,1,0.1,5.76
1522,CA-2022-160855,08/09/2022,08/12/2022,Second Class,TL-34980,Thomas Davis,Corporate,United States,Philadelphia,Ohio,31490,East,OFF-943765,Office Supplies,Envelopes,Envelopes Model 462,49.95,9,0.2,-1.0
1523,CA-2024-175227,01/07/2024,01/10/2024,Second Class,XT-96489,Susan Adams,Home Office,United States,Columbus,New York,71401,East,TEC-900432,Technology,Phones,Phones Model 566,240.97,7,0.0,48.6
1524,CA-2022-194486,07/25/2022,07/31/2022,Standard Class,GP-77874,Michael Garcia,Consumer,United States,Los Angeles,Virginia,11569,South,FUR-354109,Furniture,Tables,Tables Model 888,70.67,1,0.0,-3.78
1525,CA-2023-168691,06/19/2023,06/25/2023,Second Class,XF-32715,Victoria Williams,Consumer,United States,Seattle,Texas,15417,Central,OFF-649788,Office Supplies,Storage,Storage Model 996,168.91,5,0.2,-2.71
1526,CA-2024-125868,12/26/2024,12/28/2024,Standard Class,YO-23838,Barbara Lopez,Corporate,United States,Philadelphia,Michigan,35685,Central,OFF-834610,Office Supplies,Labels,Labels Model 440,31.29,14,0.3,8.28
1527,CA-2021-155602,09/05/2021,09/07/2021,Second Class,FZ-90900,Jayden Martin,Consumer,United States,San Francisco,California,97838,West,OFF-503746,Office Supplies,Storage,Storage Model 790,8.43,5,0.0,0.46
1528,CA-2021-106897,06/13/2021,06/20/2021,Standard Class,FO-73917,Elizabeth Taylor,Consumer,United States,Seattle,Michigan,24494,Central,OFF-174203,Office Supplies,Storage,Storage Model 458,17.62,10,0.0,5.29
1529,CA-2021-127037,11/14/2021,11/19/2021,Standard Class,LH-73049,Patricia Robinson,Consumer,United States,Seattle,California,68748,West,OFF-463712,Office Supplies,Storage,Storage Model 341,82.52,3,0.1,-1.83
1530,CA-2021-197836,08/14/2021,08/18/2021,Standard Class,CF-12240,Abigail Hall,Consumer,United States,Philadelphia,Ohio,44291,East,FUR-422411,Furniture,Furnishings,Furnishings Model 208,37.86,13,0.0,3.51
1531,CA-2024-100494,04/25/2024,04/29/2024,Standard Class,XD-88233,David Gonzalez,Consumer,United States,New York City,Pennsylvania,55908,East,FUR-832338,Furniture,Bookcases,Bookcases Model 413,58.95,12,0.0,5.49
1532,CA-2024-132962,07/03/2024,07/08/2024,First Class,KC-62218,Joseph Walker,Consumer,United States,Seattle,Washington,30919,West,FUR-106031,Furniture,Chairs,Chairs Model 988,52.78,3,0.0,7.4
1533,CA-2023-105345,03/29/2023,04/04/2023,Standard Class,IM-98048,Jennifer King,Corporate,United States,Philadelphia,New York,92856,East,TEC-954539,Technology,Phones,Phones Model 252,830.62,10,0.0,87.38
1534,CA-2021-153530,07/10/2021,07/12/2021,Standard Class,QA-18624,Madison Wilson,Home Office,United States,Los Angeles,Ohio,46346,East,OFF-419598,Office Supplies,Paper,Paper Model 230,52.56,14,0.0,4.91
1535,CA-2024-175114,05/27/2024,05/30/2024,Standard Class,UR-53978,Elizabeth White,Consumer,United States,Detroit,Ohio,13940,East,FUR-446500,Furniture,Bookcases,Bookcases Model 329,26.36,13,0.4,1.69
1536,CA-2024-107114,09/01/2024,09/08/2024,Standard Class,UF-30758,Scarlett Smith,Consumer,United States,Seattle,Pennsylvania,34250,East,OFF-378855,Office Supplies,Appliances,Appliances Model 404,7.0,11,0.2,-0.65
1537,CA-2022-112877,08/19/2022,08/22/2022,Standard Class,KU-98425,Susan Edwards,Home Office,United States,Los Angeles,Washington,38929,West,FUR-120307,Furniture,Furnishings,Furnishings Model 443,469.5,11,0.1,97.79
1538,CA-2023-186038,09/09/2023,09/16/2023,First Class,GQ-49966,Emma Wright,Home Office,United States,San Francisco,Illinois,92403,Central,TEC-723479,Technology,Phones,Phones Model 950,293.82,8,0.0,40.18
1539,CA-2023-127898,06/08/2023,06/12/2023,Standard Class,WU-25542,Sophia Mitchell,Home Office,United States,New York City,Ohio,12524,East,OFF-767361,Office Supplies,Paper,Paper Model 936,10.53,3,0.2,0.91
1540,CA-2023-100068,02/11/2023,02/14/2023,Second Class,RA-55335,Mia Nelson,Consumer,United States,Richmond,Illinois,36224,Central,TEC-365059,Technology,Phones,Phones Model 508,51.28,1,0.0,0.29
1541,CA-2022-109805,05/31/2022,06/05/2022,Second Class,GJ-39709,Ethan Smith,Home Office,United States,Seattle,California,26174,West,OFF-211925,Office Supplies,Appliances,Appliances Model 897,8.35,5,0.2,2.89
1542,CA-2022-190600,02/11/2022,02/16/2022,Same Day,OW-56779,Michael Lewis,Corporate,United States,Detroit,Illinois,26974,Central,OFF-840784,Office Supplies,Storage,Storage Model 403,13.03,4,0.0,0.25
1543,CA-2022-192336,02/07/2022,02/11/2022,Standard Class,WZ-30061,Elizabeth Turner,Consumer,United States,San Francisco,Pennsylvania,98734,East,OFF-722660,Office Supplies,Art,Art Model 454,6.44,13,0.2,2.32
1544,CA-2022-116536,06/09/2022,06/15/2022,First Class,VF-20478,Victoria Hall,Consumer,United States,Richmond,Washington,78582,West,OFF-362310,Office Supplies,Storage,Storage Model 742,84.87,12,0.0,0.73
1545,CA-2024-128025,01/15/2024,01/17/2024,Standard Class,FK-25317,Logan Young,Home Office,United States,Richmond,Pennsylvania,95190,East,OFF-702692,Office Supplies,Supplies,Supplies Model 880,11.08,5,0.2,4.27
1546,CA-2024-118347,04/20/2024,04/22/2024,Second Class,PP-73481,Liam Edwards,Home Office,United States,Columbus,Pennsylvania,83056,East,FUR-300987,Furniture,Furnishings,Furnishings Model 129,19.56,6,0.2,2.15
1547,CA-2021-149181,06/15/2021,06/20/2021,Standard Class,XE-98215,James Adams,Consumer,United States,Seattle,Texas,87397,Central,TEC-671459,Technology,Machines,Machines Model 628,105.47,11,0.0,17.55
1548,CA-2021-182579,03/25/2021,03/30/2021,Second Class,VB-66698,Ethan Nelson,Corporate,United States,Richmond,Pennsylvania,60669,East,OFF-545073,Office Supplies,Fasteners,Fasteners Model 388,22.58,10,0.4,1.12
1549,CA-2022-175951,11/30/2022,12/06/2022,Standard Class,GB-71338,Evelyn Carter,Consumer,United States,Chicago,Florida,57112,South,OFF-271196,Office Supplies,Fasteners,Fasteners Model 451,49.97,13,0.0,18.47
1550,CA-2024-138622,01/28/2024,02/04/2024,Standard Class,BE-71755,Mia Jackson,Corporate,United States,New York City,Texas,41036,Central,OFF-690811,Office Supplies,Storage,Storage Model 621,6.57,11,0.0,0.27
1551,CA-2023-169534,03/30/2023,04/06/2023,Standard Class,CT-12396,Emma Edwards,Consumer,United States,Los Angeles,Florida,16415,South,OFF-263379,Office Supplies,Binders,Binders Model 561,32.48,10,0.2,8.61
1552,CA-2024-125601,04/23/2024,04/28/2024,Standard Class,IG-24575,Avery Roberts,Consumer,United States,Chicago,Washington,85078,West,OFF-899853,Office Supplies,Binders,Binders Model 990,42.29,11,0.1,-3.8
1553,CA-2023-190911,11/08/2023,11/13/2023,Standard Class,NF-23550,Jessica Johnson,Consumer,United States,Philadelphia,Ohio,44222,East,OFF-191853,Office Supplies,Supplies,Supplies Model 497,103.55,13,0.0,18.57
1554,CA-2023-159643,10/28/2023,11/04/2023,Standard Class,KM-66868,Charles Perez,Consumer,United States,Miami,New York,70287,East,FUR-832157,Furniture,Tables,Tables Model 969,176.54,6,0.0,47.8
1555,CA-2023-191716,02/26/2023,03/05/2023,Second Class,CE-14519,Victoria Thomas,Home Office,United States,Chicago,Texas,96263,Central,OFF-358590,Office Supplies,Fasteners,Fasteners Model 710,14.63,4,0.0,1.98
1556,CA-2021-125440,03/21/2021,03/23/2021,First Class,UO-32398,Karen Walker,Home Office,United States,Seattle,Virginia,44292,South,FUR-572053,Furniture,Bookcases,Bookcases Model 662,41.01,13,0.0,9.09
1557,CA-2021-195017,09/20/2021,09/25/2021,Standard Class,NV-78507,Theodore Mitchell,Consumer,United States,Philadelphia,Michigan,22484,Central,TEC-867807,Technology,Phones,Phones Model 580,142.52,3,0.0,40.48
1558,CA-2023-128654,12/21/2023,12/28/2023,Standard Class,YF-24774,Olivia Scott,Consumer,United States,Philadelphia,California,45249,West,OFF-980461,Office Supplies,Storage,Storage Model 405,18.31,5,0.0,2.75
1559,CA-2022-168431,03/27/2022,03/29/2022,Second Class,TX-25771,Amelia Carter,Consumer,United States,Philadelphia,Virginia,95783,South,TEC-549788,Technology,Copiers,Copiers Model 627,215.81,2,0.1,1.95
1560,CA-2023-104554,11/22/2023,11/29/2023,Second Class,SO-89846,Emily Gonzalez,Consumer,United States,Columbus,Michigan,10220,Central,OFF-366864,Office Supplies,Fasteners,Fasteners Model 594,21.71,12,0.1,2.14
1561,CA-2022-123052,05/11/2022,05/17/2022,Standard Class,FJ-65894,Avery Brown,Corporate,United States,Miami,New York,33245,East,OFF-770606,Office Supplies,Envelopes,Envelopes Model 195,9.62,13,0.2,2.55
1562,CA-2021-153940,01/20/2021,01/22/2021,Standard Class,WV-52909,Isabella Phillips,Consumer,United States,Richmond,Texas,15198,Central,TEC-999515,Technology,Phones,Phones Model 939,82.56,6,0.4,2.93
1563,CA-2023-150446,09/15/2023,09/20/2023,Standard Class,JE-46147,Charles Brown,Consumer,United States,Columbus,New York,79222,East,OFF-368740,Office Supplies,Paper,Paper Model 897,11.25,2,0.0,2.43
1564,CA-2024-112941,07/26/2024,07/30/2024,Second Class,ZF-95325,Lucas Wilson,Home Office,United States,Chicago,Michigan,22133,Central,OFF-446665,Office Supplies,Fasteners,Fasteners Model 699,87.61,4,0.0,-2.27
1565,CA-2022-100998,10/14/2022,10/18/2022,Standard Class,HD-74558,Ella Baker,Corporate,United States,Columbus,Michigan,34085,Central,FUR-846783,Furniture,Tables,Tables Model 701,871.11,9,0.0,318.08
1566,CA-2021-183711,07/13/2021,07/18/2021,First Class,LT-98756,John Gonzalez,Consumer,United States,Philadelphia,Florida,32254,South,FUR-336167,Furniture,Furnishings,Furnishings Model 234,230.04,5,0.0,46.35
1567,CA-2022-124446,08/29/2022,09/04/2022,Standard Class,DO-33958,Abigail Clark,Corporate,United States,Detroit,Texas,13849,Central,OFF-607623,Office Supplies,Fasteners,Fasteners Model 636,2.64,11,0.1,0.35
1568,CA-2024-175101,11/03/2024,11/10/2024,Second Class,MG-27582,Sebastian Brown,Consumer,United States,Los Angeles,Virginia,93345,South,OFF-444517,Office Supplies,Supplies,Supplies Model 973,5.71,12,0.0,1.75
1569,CA-2022-117320,04/10/2022,04/14/2022,Standard Class,NK-79008,Amelia Wilson,Corporate,United States,Richmond,Michigan,44572,Central,TEC-558120,Technology,Copiers,Copiers Model 210,116.28,7,0.2,34.72
1570,CA-2021-128545,04/14/2021,04/16/2021,First Class,MP-74263,Owen Green,Consumer,United States,New York City,Michigan,83944,Central,OFF-627235,Office Supplies,Envelopes,Envelopes Model 911,9.68,9,0.4,-0.5
1571,CA-2024-101670,01/26/2024,02/02/2024,Second Class,BL-57213,Emma Hall,Consumer,United States,Richmond,Pennsylvania,56945,East,OFF-564465,Office Supplies,Envelopes,Envelopes Model 415,7.64,1,0.0,0.41
1572,CA-2021-153377,12/14/2021,12/18/2021,Second Class,QB-19136,Richard Hernandez,Consumer,United States,Miami,Florida,13669,South,OFF-526541,Office Supplies,Art,Art Model 294,27.04,2,0.0,3.5
1573,CA-2021-151695,02/24/2021,03/02/2021,Standard Class,WT-47861,Sophia Lee,Home Office,United States,Seattle,Ohio,26615,East,FUR-444146,Furniture,Chairs,Chairs Model 910,204.31,5,0.2,14.36
1574,CA-2023-157737,10/05/2023,10/11/2023,Standard Class,AG-67793,Jennifer Gonzalez,Corporate,United States,Seattle,New York,11342,East,FUR-145168,Furniture,Bookcases,Bookcases Model 690,113.8,2,0.2,6.67
1575,CA-2022-174856,05/09/2022,05/11/2022,Second Class,RV-59705,Patricia Parker,Corporate,United States,Philadelphia,Illinois,32152,Central,OFF-803631,Office Supplies,Paper,Paper Model 820,52.88,1,0.0,4.02
1576,CA-2021-166644,07/20/2021,07/24/2021,Standard Class,TG-23258,Amelia Phillips,Home Office,United States,Philadelphia,Illinois,62739,Central,OFF-420405,Office Supplies,Labels,Labels Model 889,41.56,10,0.1,-1.2
1577,CA-2021-120240,03/20/2021,03/22/2021,First Class,IV-89789,Mary Clark,Corporate,United States,San Francisco,Illinois,21232,Central,OFF-165910,Office Supplies,Supplies,Supplies Model 109,43.82,1,0.0,-1.77
1578,CA-2021-141891,09/28/2021,10/03/2021,Standard Class,CF-15972,Patricia Martinez,Home Office,United States,Detroit,Pennsylvania,43882,East,FUR-542637,Furniture,Furnishings,Furnishings Model 298,36.55,4,0.1,1.1
1579,CA-2021-107627,08/07/2021,08/13/2021,Second Class,TV-93449,Noah Hall,Consumer,United States,Philadelphia,Ohio,12612,East,OFF-839129,Office Supplies,Appliances,Appliances Model 312,26.12,11,0.2,-1.7
1580,CA-2021-165252,01/17/2021,01/22/2021,Standard Class,EN-50234,Elizabeth Smith,Consumer,United States,Seattle,Michigan,82158,Central,OFF-696963,Office Supplies,Labels,Labels Model 930,31.7,3,0.0,4.92
1581,CA-2022-139637,06/26/2022,06/29/2022,Standard Class,ZY-85327,Barbara Wright,Corporate,United States,Columbus,Ohio,41693,East,FUR-635500,Furniture,Bookcases,Bookcases Model 572,457.98,4,0.0,-10.73
1582,CA-2024-116938,04/21/2024,04/28/2024,Second Class,FI-80251,Isabella Hall,Home Office,United States,Miami,Michigan,97558,Central,OFF-957744,Office Supplies,Appliances,Appliances Model 261,51.8,11,0.1,-3.43
1583,CA-2022-187787,08/01/2022,08/03/2022,Second Class,PP-16785,Sarah Phillips,Corporate,United States,San Francisco,Florida,39410,South,OFF-705246,Office Supplies,Labels,Labels Model 727,12.08,1,0.1,3.85
1584,CA-2021-147101,02/24/2021,02/26/2021,First Class,KZ-51330,Evelyn Gonzalez,Home Office,United States,Detroit,Pennsylvania,54482,East,OFF-960312,Office Supplies,Appliances,Appliances Model 421,21.14,5,0.3,4.1
1585,CA-2024-105254,07/11/2024,07/15/2024,Second Class,WK-86279,Olivia Hall,Corporate,United States,New York City,Florida,54990,South,FUR-905403,Furniture,Chairs,Chairs Model 619,82.36,8,0.1,28.76
1586,CA-2023-109400,07/13/2023,07/20/2023,Second Class,VQ-83257,David Williams,Consumer,United States,Miami,Ohio,25966,East,TEC-562629,Technology,Phones,Phones Model 947,2404.66,1,0.2,941.9
1587,CA-2024-129155,11/08/2024,11/15/2024,Standard Class,BJ-18013,Avery Perez,Home Office,United States,New York City,Virginia,76532,South,OFF-163800,Office Supplies,Binders,Binders Model 342,15.45,10,0.2,3.04
1588,CA-2023-194106,05/01/2023,05/06/2023,Standard Class,SH-57867,Owen Moore,Home Office,United States,Richmond,Pennsylvania,90348,East,OFF-612181,Office Supplies,Paper,Paper Model 951,6.59,6,0.2,1.96
1589,CA-2022-109831,11/28/2022,12/05/2022,Second Class,VT-69988,Ella Adams,Corporate,United States,Los Angeles,New York,87245,East,TEC-952429,Technology,Copiers,Copiers Model 767,769.65,5,0.0,-15.57
1590,CA-2023-140140,01/17/2023,01/24/2023,Standard Class,BQ-40242,Barbara Taylor,Corporate,United States,Detroit,Ohio,47998,East,TEC-728229,Technology,Accessories,Accessories Model 120,188.8,8,0.0,47.05
1591,CA-2021-139753,01/10/2021,01/15/2021,Standard Class,ZI-77447,Charlotte Thompson,Consumer,United States,Miami,Ohio,78978,East,OFF-299622,Office Supplies,Art,Art Model 454,33.85,1,0.1,5.92
1592,CA-2022-161743,07/02/2022,07/04/2022,Standard Class,PI-28687,Linda Hernandez,Corporate,United States,New York City,Ohio,47541,East,TEC-851793,Technology,Accessories,Accessories Model 878,1781.13,9,0.0,424.26
1593,CA-2022-159901,10/08/2022,10/15/2022,Standard Class,GN-89733,Mary Phillips,Consumer,United States,Miami,Florida,23092,South,FUR-855261,Furniture,Bookcases,Bookcases Model 869,48.01,7,0.0,-2.29
1594,CA-2022-148981,03/14/2022,03/19/2022,Second Class,ZI-13915,William Carter,Corporate,United States,San Francisco,Illinois,73352,Central,OFF-770703,Office Supplies,Art,Art Model 723,11.63,1,0.0,4.28
1595,CA-2024-180676,05/07/2024,05/09/2024,Standard Class,FN-46144,Mason Green,Corporate,United States,Richmond,California,46670,West,OFF-241485,Office Supplies,Storage,Storage Model 720,57.73,11,0.3,6.28
1596,CA-2024-102681,10/29/2024,11/05/2024,Standard Class,DE-62415,Owen Martin,Consumer,United States,Richmond,Michigan,43292,Central,TEC-748459,Technology,Phones,Phones Model 883,44.32,7,0.2,12.76
1597,CA-2022-139332,11/30/2022,12/04/2022,Standard Class,GG-43911,Evelyn Baker,Consumer,United States,Richmond,Texas,16688,Central,OFF-878695,Office Supplies,Envelopes,Envelopes Model 227,233.5,1,0.2,92.3
1598,CA-2024-106271,02/21/2024,02/27/2024,Second Class,XV-38618,Jackson Lewis,Consumer,United States,Columbus,Texas,31135,Central,FUR-502546,Furniture,Furnishings,Furnishings Model 515,74.9,6,0.4,25.22
1599,CA-2021-130097,11/22/2021,11/25/2021,Standard Class,TY-35240,Liam Green,Corporate,United States,Detroit,Michigan,47386,Central,OFF-716808,Office Supplies,Art,Art Model 415,6.24,11,0.2,0.35
1600,CA-2024-126455,09/09/2024,09/11/2024,Second Class,AG-84889,Mary Hernandez,Consumer,United States,Seattle,Florida,76751,South,OFF-882053,Office Supplies,Labels,Labels Model 982,85.54,7,0.1,8.64
1601,CA-2023-188371,10/24/2023,10/28/2023,Standard Class,CG-95848,Jack Walker,Consumer,United States,Los Angeles,Illinois,45601,Central,OFF-760446,Office Supplies,Art,Art Model 789,180.83,6,0.0,40.57
1602,CA-2023-167492,12/08/2023,12/12/2023,Second Class,FM-89572,Ella Evans,Consumer,United States,Detroit,Ohio,26725,East,OFF-696291,Office Supplies,Labels,Labels Model 772,4.5,1,0.2,0.76
1603,CA-2023-123978,05/19/2023,05/26/2023,Standard Class,WH-32493,Madison Brown,Consumer,United States,Los Angeles,California,45789,West,FUR-474801,Furniture,Chairs,Chairs Model 185,2.89,1,0.3,0.3
1604,CA-2024-164142,04/25/2024,04/27/2024,Second Class,PI-76309,Patricia Nelson,Corporate,United States,Columbus,Texas,13534,Central,FUR-243278,Furniture,Tables,Tables Model 782,161.0,5,0.2,36.5
1605,CA-2023-183236,02/19/2023,02/26/2023,Standard Class,RK-46875,Jayden Scott,Corporate,United States,Chicago,Texas,51448,Central,OFF-343450,Office Supplies,Storage,Storage Model 851,26.77,4,0.0,9.5
1606,CA-2024-118794,11/08/2024,11/10/2024,Standard Class,CS-93009,Patricia Gonzalez,Corporate,United States,San Francisco,Washington,54785,West,OFF-638538,Office Supplies,Envelopes,Envelopes Model 483,2.35,10,0.2,0.13
1607,CA-2023-156452,08/26/2023,09/02/2023,Standard Class,WQ-75511,James Campbell,Consumer,United States,Miami,Pennsylvania,73285,East,OFF-762681,Office Supplies,Appliances,Appliances Model 876,24.63,7,0.0,-0.88
1608,CA-2022-148860,10/25/2022,10/31/2022,First Class,XF-79094,Patricia Baker,Corporate,United States,Philadelphia,California,13054,West,TEC-379502,Technology,Copiers,Copiers Model 452,310.17,2,0.0,73.78
1609,CA-2021-191417,11/01/2021,11/05/2021,Standard Class,CU-29705,Owen Walker,Consumer,United States,Richmond,Ohio,66913,East,OFF-443204,Office Supplies,Binders,Binders Model 687,152.9,10,0.0,29.78
1610,CA-2024-136705,08/17/2024,08/24/2024,Standard Class,PA-10557,Ethan Martin,Corporate,United States,Detroit,Illinois,81184,Central,OFF-282759,Office Supplies,Envelopes,Envelopes Model 284,30.31,14,0.0,10.69
1611,CA-2021-167857,03/23/2021,03/27/2021,Standard Class,QW-19922,Jennifer Scott,Consumer,United States,Richmond,Pennsylvania,82842,East,OFF-415484,Office Supplies,Labels,Labels Model 559,21.93,13,0.0,5.95
1612,CA-2021-156853,03/04/2021,03/09/2021,Standard Class,VT-75430,Olivia Jones,Corporate,United States,Detroit,Michigan,97965,Central,TEC-683963,Technology,Phones,Phones Model 152,284.12,14,0.2,28.0
1613,CA-2021-132297,02/15/2021,02/17/2021,Standard Class,HW-64840,Mia Thomas,Home Office,United States,Detroit,Pennsylvania,70981,East,OFF-100561,Office Supplies,Appliances,Appliances Model 207,45.87,7,0.0,9.94
1614,CA-2021-133468,06/07/2021,06/09/2021,Standard Class,EW-35367,Charlotte Gonzalez,Home Office,United States,Richmond,New York,95376,East,OFF-678024,Office Supplies,Fasteners,Fasteners Model 910,24.54,6,0.3,8.13
1615,CA-2021-186189,12/27/2021,12/31/2021,First Class,ME-45087,David Taylor,Home Office,United States,Richmond,Michigan,40751,Central,OFF-156339,Office Supplies,Art,Art Model 730,15.03,1,0.0,1.11
1616,CA-2022-189618,12/17/2022,12/20/2022,Second Class,QX-49454,Mary Hall,Consumer,United States,Miami,New York,23401,East,OFF-959244,Office Supplies,Fasteners,Fasteners Model 631,43.12,10,0.0,-4.01
1617,CA-2022-126028,02/08/2022,02/11/2022,Standard Class,QC-31489,Mary Turner,Corporate,United States,Miami,California,10043,West,FUR-765233,Furniture,Furnishings,Furnishings Model 463,1218.67,7,0.0,259.78
1618,CA-2022-147241,10/25/2022,10/29/2022,Standard Class,OB-40508,Sebastian Thompson,Consumer,United States,New York City,Washington,93877,West,OFF-978598,Office Supplies,Storage,Storage Model 601,2.48,9,0.0,-0.22
1619,CA-2022-114270,10/16/2022,10/21/2022,Second Class,BM-33654,Abigail Lee,Corporate,United States,New York City,Illinois,20692,Central,TEC-432392,Technology,Machines,Machines Model 734,294.14,5,0.0,108.46
1620,CA-2022-142657,10/02/2022,10/04/2022,Standard Class,GM-24503,Ryan Lee,Corporate,United States,San Francisco,Texas,20065,Central,TEC-467908,Technology,Accessories,Accessories Model 403,1316.9,3,0.0,-20.94
1621,CA-2021-186757,03/28/2021,04/03/2021,Second Class,TL-91250,Logan Baker,Corporate,United States,San Francisco,Michigan,76060,Central,FUR-532183,Furniture,Tables,Tables Model 390,109.53,10,0.1,9.54
1622,CA-2023-170331,02/24/2023,03/03/2023,Standard Class,FB-46450,Richard Green,Home Office,United States,San Francisco,Texas,41896,Central,TEC-260666,Technology,Copiers,Copiers Model 764,17.95,6,0.0,6.7
1623,CA-2022-148579,03/14/2022,03/21/2022,Standard Class,CJ-79432,Robert Taylor,Home Office,United States,Philadelphia,Virginia,56249,South,FUR-747220,Furniture,Chairs,Chairs Model 585,124.96,8,0.1,-7.5
1624,CA-2023-178067,02/26/2023,03/01/2023,Standard Class,YL-26815,Madison Phillips,Consumer,United States,Philadelphia,Ohio,17589,East,OFF-226412,Office Supplies,Labels,Labels Model 465,75.13,14,0.0,-7.35
1625,CA-2021-155276,03/30/2021,04/06/2021,Second Class,KH-20849,Elizabeth Wright,Home Office,United States,Chicago,New York,48180,East,OFF-860876,Office Supplies,Binders,Binders Model 501,17.61,4,0.0,-0.85
1626,CA-2024-143754,06/25/2024,06/27/2024,First Class,UT-36627,Sofia Phillips,Home Office,United States,Miami,Washington,84039,West,OFF-976831,Office Supplies,Supplies,Supplies Model 827,78.23,2,0.0,30.75
1627,CA-2023-101698,11/21/2023,11/23/2023,Standard Class,MM-48765,Jayden Turner,Corporate,United States,Detroit,California,61686,West,OFF-332238,Office Supplies,Appliances,Appliances Model 565,7.58,10,0.0,2.92
1628,CA-2022-110895,05/21/2022,05/27/2022,Standard Class,TS-10394,Jayden Hall,Consumer,United States,New York City,Michigan,30136,Central,OFF-456298,Office Supplies,Art,Art Model 171,31.34,9,0.2,2.89
1629,CA-2022-153867,06/10/2022,06/16/2022,Standard Class,FY-47231,Susan Green,Consumer,United States,Chicago,Ohio,23684,East,OFF-130735,Office Supplies,Supplies,Supplies Model 845,33.98,6,0.0,9.22
1630,CA-2022-108508,04/07/2022,04/09/2022,Standard Class,MT-78349,Sophia Sanchez,Consumer,United States,Seattle,Washington,69840,West,OFF-408504,Office Supplies,Fasteners,Fasteners Model 322,81.23,9,0.1,21.77
1631,CA-2024-101157,12/18/2024,12/22/2024,Standard Class,OX-63084,Avery Allen,Consumer,United States,Miami,Ohio,73129,East,OFF-289161,Office Supplies,Supplies,Supplies Model 166,9.25,13,0.3,-0.46
1632,CA-2023-132687,10/22/2023,10/26/2023,Standard Class,WL-29833,Richard Walker,Consumer,United States,Detroit,Ohio,78641,East,OFF-659031,Office Supplies,Supplies,Supplies Model 354,14.73,3,0.0,0.26
1633,CA-2022-155602,11/03/2022,11/09/2022,Second Class,CO-90225,Amelia Taylor,Consumer,United States,San Francisco,Illinois,21042,Central,OFF-808599,Office Supplies,Supplies,Supplies Model 207,5.75,12,0.3,1.98
1634,CA-2023-173257,08/05/2023,08/10/2023,Second Class,KS-57912,Charles White,Corporate,United States,Miami,Pennsylvania,44268,East,FUR-151582,Furniture,Furnishings,Furnishings Model 120,67.67,8,0.2,-1.16
1635,CA-2021-196569,04/05/2021,04/10/2021,Second Class,UU-72772,Amelia Green,Corporate,United States,Chicago,Pennsylvania,15632,East,OFF-255176,Office Supplies,Paper,Paper Model 728,34.2,12,0.2,5.49
1636,CA-2024-165363,04/26/2024,04/28/2024,Standard Class,JK-52948,Emily Baker,Consumer,United States,Philadelphia,Texas,81034,Central,OFF-682080,Office Supplies,Labels,Labels Model 696,3.84,13,0.3,0.08
1637,CA-2023-197516,05/20/2023,05/27/2023,Standard Class,VP-25432,Jackson Clark,Home Office,United States,Chicago,Florida,32738,South,OFF-511823,Office Supplies,Paper,Paper Model 377,21.27,3,0.0,3.8
1638,CA-2022-128773,03/28/2022,04/02/2022,Standard Class,HI-64593,Ava Garcia,Consumer,United States,Los Angeles,Washington,39302,West,FUR-888174,Furniture,Chairs,Chairs Model 730,375.42,2,0.1,-0.65
